Provider,Zip Code,CPT,Service,Cash Price,Insurance Price,Comparison Statistics,TQH Name,TQH Address 
CASEY COUNTY HOSPITAL,42539,HCPCS 73120,"X-Ray Hand, 2 Views",$241.60,"{'Anthem Blue Access': '$220.46', 'Anthem Blue Preferred': '$220.46', 'Anthem Blue Traditional': '$220.46', 'Anthem Medicaid': '$190.26', 'Anthem Medicare Advantage': '$214.42', 'Anthem Medicare Select': '$190.26', 'Anthem Pathway PPO': '$220.46', 'Caresource': '$190.26', 'Humana': '$211.40', 'Kentucky Spirit': '$190.26', 'Molina Healthcare Medicaid': '$190.26', 'Molina Healthcare Medicare Advantage': '$190.26', 'Passport Medicaid': '$190.26', 'United Healthcare': '$175.00', 'United Healthcare VA': '$190.26', 'Wellcare Medicaid': '$190.26'}","{'BY GEOGRAPHY': '21.0% lower', 'BY MARKET': '5.8% higher', 'BY CARE QUALITY': '0.6% higher'}","['Casey County Hospital', '187 Wolford Avenue, Liberty, KY, 42539']"
CASEY COUNTY HOSPITAL,42539,HCPCS 86900,"Blood Typing, ABO",$16.20,"{'Anthem Blue Access': '$2.99', 'Anthem Blue Preferred': '$2.99', 'Anthem Blue Traditional': '$2.99', 'Anthem Medicaid': '$11.34', 'Anthem Medicare Advantage': '$12.78', 'Anthem Medicare Select': '$11.34', 'Anthem Pathway PPO': '$2.99', 'Caresource': '$11.34', 'Humana': '$12.60', 'Kentucky Spirit': '$11.34', 'Molina Healthcare Medicaid': '$11.34', 'Molina Healthcare Medicare Advantage': '$11.34', 'Passport Medicaid': '$11.34', 'United Healthcare VA': '$2.99', 'Wellcare Medicaid': '$11.34'}","{'BY GEOGRAPHY': '21.0% lower', 'BY MARKET': '5.8% higher', 'BY CARE QUALITY': '0.6% higher'}","['Casey County Hospital', '187 Wolford Avenue, Liberty, KY, 42539']"
MARCUM AND WALLACE MEMORIAL HOSPITAL,40336,HCPCS 72220,"X-Ray Sacrum And Coccyx, 2 Or More Views",$150.00,,"{'BY GEOGRAPHY': '28.9% lower', 'BY MARKET': '0.8% lower', 'BY CARE QUALITY': '15.1% lower'}","['Marcum & Wallace Memorial Hospital', '60 Mercy Court, Irvine, KY, 40336']"
MARCUM AND WALLACE MEMORIAL HOSPITAL,40336,MSDRG 218,Heart Valve Procedure Valve Procedure With Catheterization (No Complications),"$160,208.47",,"{'BY GEOGRAPHY': '28.9% lower', 'BY MARKET': '0.8% lower', 'BY CARE QUALITY': '15.1% lower'}","['Marcum & Wallace Memorial Hospital', '60 Mercy Court, Irvine, KY, 40336']"
MARCUM AND WALLACE MEMORIAL HOSPITAL,40336,MSDRG 558,"Tendonitis, Myositis And Bursitis","$12,462.00",,"{'BY GEOGRAPHY': '28.9% lower', 'BY MARKET': '0.8% lower', 'BY CARE QUALITY': '15.1% lower'}","['Marcum & Wallace Memorial Hospital', '60 Mercy Court, Irvine, KY, 40336']"
MARCUM AND WALLACE MEMORIAL HOSPITAL,40336,HCPCS 72131,CT Scan Of Lumbar Spine Without Contrast,$655.80,,"{'BY GEOGRAPHY': '28.9% lower', 'BY MARKET': '0.8% lower', 'BY CARE QUALITY': '15.1% lower'}","['Marcum & Wallace Memorial Hospital', '60 Mercy Court, Irvine, KY, 40336']"
MARCUM AND WALLACE MEMORIAL HOSPITAL,40336,HCPCS 73552,"X-Ray Femur, 2 Views",$400.80,,"{'BY GEOGRAPHY': '28.9% lower', 'BY MARKET': '0.8% lower', 'BY CARE QUALITY': '15.1% lower'}","['Marcum & Wallace Memorial Hospital', '60 Mercy Court, Irvine, KY, 40336']"
MARCUM AND WALLACE MEMORIAL HOSPITAL,40336,HCPCS 80061,"Blood Test, Lipids (Cholesterol And Triglycerides)",$22.80,,"{'BY GEOGRAPHY': '28.9% lower', 'BY MARKET': '0.8% lower', 'BY CARE QUALITY': '15.1% lower'}","['Marcum & Wallace Memorial Hospital', '60 Mercy Court, Irvine, KY, 40336']"
MARCUM AND WALLACE MEMORIAL HOSPITAL,40336,HCPCS 80307,Drug Test(S) By Chemistry Analyzer,$98.40,,"{'BY GEOGRAPHY': '28.9% lower', 'BY MARKET': '0.8% lower', 'BY CARE QUALITY': '15.1% lower'}","['Marcum & Wallace Memorial Hospital', '60 Mercy Court, Irvine, KY, 40336']"
MARCUM AND WALLACE MEMORIAL HOSPITAL,40336,HCPCS 82465,Cholesterol Level,$66.00,,"{'BY GEOGRAPHY': '28.9% lower', 'BY MARKET': '0.8% lower', 'BY CARE QUALITY': '15.1% lower'}","['Marcum & Wallace Memorial Hospital', '60 Mercy Court, Irvine, KY, 40336']"
MARCUM AND WALLACE MEMORIAL HOSPITAL,40336,HCPCS 85007,Microscopic Examination For White Blood Cells With Manual Cell Count,$42.60,,"{'BY GEOGRAPHY': '28.9% lower', 'BY MARKET': '0.8% lower', 'BY CARE QUALITY': '15.1% lower'}","['Marcum & Wallace Memorial Hospital', '60 Mercy Court, Irvine, KY, 40336']"
MARCUM AND WALLACE MEMORIAL HOSPITAL,40336,HCPCS 87493,Detection Test For Clostridium Difficile,$90.00,,"{'BY GEOGRAPHY': '28.9% lower', 'BY MARKET': '0.8% lower', 'BY CARE QUALITY': '15.1% lower'}","['Marcum & Wallace Memorial Hospital', '60 Mercy Court, Irvine, KY, 40336']"
HIGHLANDS REGIONAL MEDICAL CENTER,41653,HCPCS 70498,CTA Scan Of Neck,"$4,577.00",,"{'BY GEOGRAPHY': '7.5% lower', 'BY MARKET': '8.4% lower', 'BY CARE QUALITY': '13.3% higher'}","['Highlands Regional Medical Center', '3600 South Highlands Avenue, Sebring, FL, 33870']"
HIGHLANDS REGIONAL MEDICAL CENTER,41653,HCPCS 72052,"X-Ray Lower Sacral Spine, 4 Or More Views","$2,382.00",,"{'BY GEOGRAPHY': '7.5% lower', 'BY MARKET': '8.4% lower', 'BY CARE QUALITY': '13.3% higher'}","['Highlands Regional Medical Center', '3600 South Highlands Avenue, Sebring, FL, 33870']"
HIGHLANDS REGIONAL MEDICAL CENTER,41653,HCPCS 74175,CT Angiography Scan Of Abdomen,"$4,749.00",,"{'BY GEOGRAPHY': '7.5% lower', 'BY MARKET': '8.4% lower', 'BY CARE QUALITY': '13.3% higher'}","['Highlands Regional Medical Center', '3600 South Highlands Avenue, Sebring, FL, 33870']"
HIGHLANDS REGIONAL MEDICAL CENTER,41653,HCPCS 72082,"X-Ray Entire Spine (Scoliosis Evaluation), 2 Views","$1,994.00",,"{'BY GEOGRAPHY': '7.5% lower', 'BY MARKET': '8.4% lower', 'BY CARE QUALITY': '13.3% higher'}","['Highlands Regional Medical Center', '3600 South Highlands Avenue, Sebring, FL, 33870']"
HIGHLANDS REGIONAL MEDICAL CENTER,41653,HCPCS 80162,Digoxin Level,$441.00,,"{'BY GEOGRAPHY': '7.5% lower', 'BY MARKET': '8.4% lower', 'BY CARE QUALITY': '13.3% higher'}","['Highlands Regional Medical Center', '3600 South Highlands Avenue, Sebring, FL, 33870']"
HIGHLANDS REGIONAL MEDICAL CENTER,41653,HCPCS 87070,"Bacterial Culture, Any Source",$537.00,,"{'BY GEOGRAPHY': '7.5% lower', 'BY MARKET': '8.4% lower', 'BY CARE QUALITY': '13.3% higher'}","['Highlands Regional Medical Center', '3600 South Highlands Avenue, Sebring, FL, 33870']"
HIGHLANDS REGIONAL MEDICAL CENTER,41653,HCPCS 74150,CT Scan Abdomen Without Contrast,"$3,429.00",,"{'BY GEOGRAPHY': '7.5% lower', 'BY MARKET': '8.4% lower', 'BY CARE QUALITY': '13.3% higher'}","['Highlands Regional Medical Center', '3600 South Highlands Avenue, Sebring, FL, 33870']"
HIGHLANDS REGIONAL MEDICAL CENTER,41653,HCPCS 70487,CT Scan Of Face With Contrast,"$4,210.00",,"{'BY GEOGRAPHY': '7.5% lower', 'BY MARKET': '8.4% lower', 'BY CARE QUALITY': '13.3% higher'}","['Highlands Regional Medical Center', '3600 South Highlands Avenue, Sebring, FL, 33870']"
HIGHLANDS REGIONAL MEDICAL CENTER,41653,HCPCS 74250,X-Ray Small Bowel,"$3,364.00",,"{'BY GEOGRAPHY': '7.5% lower', 'BY MARKET': '8.4% lower', 'BY CARE QUALITY': '13.3% higher'}","['Highlands Regional Medical Center', '3600 South Highlands Avenue, Sebring, FL, 33870']"
HIGHLANDS REGIONAL MEDICAL CENTER,41653,HCPCS 82043,Urine Microalbumin (Protein) Level,$175.00,,"{'BY GEOGRAPHY': '7.5% lower', 'BY MARKET': '8.4% lower', 'BY CARE QUALITY': '13.3% higher'}","['Highlands Regional Medical Center', '3600 South Highlands Avenue, Sebring, FL, 33870']"
NORTON WOMEN'S AND KOSAIR CHILDREN'S HOSPITAL,40207,HCPCS 20600,Arthrocentesis (Drainage) Of Small Joint,$799.16,,"{'BY GEOGRAPHY': '34.7% higher', 'BY MARKET': '106.9% higher', 'BY CARE QUALITY': '8.9% higher'}","['Baptist Health Louisville', '4000 Kresge Way, Louisville, KY, 40207']"
NORTON WOMEN'S AND KOSAIR CHILDREN'S HOSPITAL,40207,MSDRG 558,"Tendonitis, Myositis And Bursitis","$29,231.29","{'AETNA MCR ADVANTAGE': '$5,010.97', 'ANTHEM MCR ADVANTAGE': '$5,010.97', 'HUMANA MCR ADVANTAGE': '$5,061.08', 'SIGNATURE ADVANTAGE': '$5,010.97', 'UNITED HEALTHCARE MCR ADVANTAGE': '$5,010.97', 'WELLCARE MCR ADVANTAGE': '$5,010.97'}","{'BY GEOGRAPHY': '34.7% higher', 'BY MARKET': '106.9% higher', 'BY CARE QUALITY': '8.9% higher'}","['Baptist Health Louisville', '4000 Kresge Way, Louisville, KY, 40207']"
NORTON WOMEN'S AND KOSAIR CHILDREN'S HOSPITAL,40207,HCPCS 70336,MRI Scan Of The Jaw Joint,"$2,679.55",,"{'BY GEOGRAPHY': '34.7% higher', 'BY MARKET': '106.9% higher', 'BY CARE QUALITY': '8.9% higher'}","['Baptist Health Louisville', '4000 Kresge Way, Louisville, KY, 40207']"
NORTON WOMEN'S AND KOSAIR CHILDREN'S HOSPITAL,40207,MSDRG 267,Heart Valve Replacement (No Complications),"$275,941.03","{'AETNA MCR ADVANTAGE': '$32,699.45', 'ANTHEM MCR ADVANTAGE': '$32,699.45', 'HUMANA MCR ADVANTAGE': '$33,026.44', 'SIGNATURE ADVANTAGE': '$32,699.45', 'UNITED HEALTHCARE MCR ADVANTAGE': '$32,699.45', 'WELLCARE MCR ADVANTAGE': '$32,699.45'}","{'BY GEOGRAPHY': '34.7% higher', 'BY MARKET': '106.9% higher', 'BY CARE QUALITY': '8.9% higher'}","['Baptist Health Louisville', '4000 Kresge Way, Louisville, KY, 40207']"
NORTON WOMEN'S AND KOSAIR CHILDREN'S HOSPITAL,40207,HCPCS 72110,"X-Ray, Lower Back, Minimum Four Views","$1,367.75",,"{'BY GEOGRAPHY': '34.7% higher', 'BY MARKET': '106.9% higher', 'BY CARE QUALITY': '8.9% higher'}","['Baptist Health Louisville', '4000 Kresge Way, Louisville, KY, 40207']"
NORTON WOMEN'S AND KOSAIR CHILDREN'S HOSPITAL,40207,HCPCS 80053,"Blood Test, Comprehensive Group Of Blood Chemicals",$77.39,,"{'BY GEOGRAPHY': '34.7% higher', 'BY MARKET': '106.9% higher', 'BY CARE QUALITY': '8.9% higher'}","['Baptist Health Louisville', '4000 Kresge Way, Louisville, KY, 40207']"
NORTON WOMEN'S AND KOSAIR CHILDREN'S HOSPITAL,40207,MSDRG 473,Spinal Fusion (Cervical),"$75,484.51","{'AETNA MCR ADVANTAGE': '$14,830.32', 'ANTHEM MCR ADVANTAGE': '$14,830.32', 'HUMANA MCR ADVANTAGE': '$14,978.62', 'SIGNATURE ADVANTAGE': '$14,830.32', 'UNITED HEALTHCARE MCR ADVANTAGE': '$14,830.32', 'WELLCARE MCR ADVANTAGE': '$14,830.32'}","{'BY GEOGRAPHY': '34.7% higher', 'BY MARKET': '106.9% higher', 'BY CARE QUALITY': '8.9% higher'}","['Baptist Health Louisville', '4000 Kresge Way, Louisville, KY, 40207']"
NORTON WOMEN'S AND KOSAIR CHILDREN'S HOSPITAL,40207,HCPCS 72194,CT Scan Of Pelvis With And Without Contrast,"$3,559.89",,"{'BY GEOGRAPHY': '34.7% higher', 'BY MARKET': '106.9% higher', 'BY CARE QUALITY': '8.9% higher'}","['Baptist Health Louisville', '4000 Kresge Way, Louisville, KY, 40207']"
NORTON WOMEN'S AND KOSAIR CHILDREN'S HOSPITAL,40207,HCPCS 76642,Ultrasound Of Breast (Single),$746.25,,"{'BY GEOGRAPHY': '34.7% higher', 'BY MARKET': '106.9% higher', 'BY CARE QUALITY': '8.9% higher'}","['Baptist Health Louisville', '4000 Kresge Way, Louisville, KY, 40207']"
NORTON WOMEN'S AND KOSAIR CHILDREN'S HOSPITAL,40207,HCPCS 86003,Measurement Of Antibody (IgE) To Allergic Substance,$68.14,,"{'BY GEOGRAPHY': '34.7% higher', 'BY MARKET': '106.9% higher', 'BY CARE QUALITY': '8.9% higher'}","['Baptist Health Louisville', '4000 Kresge Way, Louisville, KY, 40207']"
SAINTS MARY & ELIZABETH HOSPITAL,40215,HCPCS 29130,Application Of Finger Splint,$87.12,"{'CommuniCare Med Adv': '$53.90', 'Encore': '$217.80', 'Gateway Med Adv': '$53.38', 'MultiPlan Commercial': '$239.58', 'MultiPlan Workers Comp': '$326.70', 'OMCA': '$344.85', 'Signature Med Adv': '$52.87', 'VA CCN Med Adv': '$51.33'}",,"['UofL Health - Mary & Elizabeth Hospital', '1850 Bluegrass Avenue, Louisville, KY, 40215']"
SAINTS MARY & ELIZABETH HOSPITAL,40215,HCPCS 70547,MRA Scan Of Neck Without Contrast,$884.40,"{'CommuniCare Med Adv': '$228.32', 'Encore': '$1,345.20', 'Gateway Med Adv': '$226.15', 'MultiPlan Commercial': '$1,479.72', 'MultiPlan Workers Comp': '$2,017.80', 'OMCA': '$2,129.90', 'Signature Med Adv': '$223.97', 'VA CCN Med Adv': '$217.45'}",,"['UofL Health - Mary & Elizabeth Hospital', '1850 Bluegrass Avenue, Louisville, KY, 40215']"
SAINTS MARY & ELIZABETH HOSPITAL,40215,HCPCS 72050,"X-Ray Cervical Spine, 4 Or More Views",$199.20,"{'CommuniCare Med Adv': '$109.81', 'Encore': '$725.40', 'Gateway Med Adv': '$108.77', 'MultiPlan Commercial': '$797.94', 'MultiPlan Workers Comp': '$1,088.10', 'OMCA': '$1,148.55', 'Signature Med Adv': '$107.72', 'VA CCN Med Adv': '$104.59'}",,"['UofL Health - Mary & Elizabeth Hospital', '1850 Bluegrass Avenue, Louisville, KY, 40215']"
SAINTS MARY & ELIZABETH HOSPITAL,40215,HCPCS 29125,Application Of Short Arm Cast/Splint (Below The Elbow),$78.72,"{'CommuniCare Med Adv': '$106.82', 'Encore': '$190.20', 'Gateway Med Adv': '$105.81', 'MultiPlan Commercial': '$209.22', 'MultiPlan Workers Comp': '$285.30', 'OMCA': '$301.15', 'Signature Med Adv': '$104.79', 'VA CCN Med Adv': '$101.74'}",,"['UofL Health - Mary & Elizabeth Hospital', '1850 Bluegrass Avenue, Louisville, KY, 40215']"
SAINTS MARY & ELIZABETH HOSPITAL,40215,HCPCS 72191,CTA Scan Of Pelvis,$764.88,"{'CommuniCare Med Adv': '$178.53', 'Encore': '$1,554.60', 'Gateway Med Adv': '$176.83', 'MultiPlan Commercial': '$1,710.06', 'MultiPlan Workers Comp': '$2,331.90', 'OMCA': '$2,461.45', 'Signature Med Adv': '$175.13', 'VA CCN Med Adv': '$170.03'}",,"['UofL Health - Mary & Elizabeth Hospital', '1850 Bluegrass Avenue, Louisville, KY, 40215']"
SAINTS MARY & ELIZABETH HOSPITAL,40215,HCPCS 10061,Drainage Of Skin Abscess,$174.00,"{'CommuniCare Med Adv': '$313.04', 'Encore': '$435.00', 'Gateway Med Adv': '$310.06', 'MultiPlan Commercial': '$478.50', 'MultiPlan Workers Comp': '$652.50', 'OMCA': '$688.75', 'Signature Med Adv': '$307.08', 'VA CCN Med Adv': '$298.14'}",,"['UofL Health - Mary & Elizabeth Hospital', '1850 Bluegrass Avenue, Louisville, KY, 40215']"
SAINTS MARY & ELIZABETH HOSPITAL,40215,HCPCS 72082,"X-Ray Entire Spine (Scoliosis Evaluation), 2 Views",$448.80,"{'CommuniCare Med Adv': '$109.81', 'Encore': '$612.00', 'Gateway Med Adv': '$108.77', 'MultiPlan Commercial': '$673.20', 'MultiPlan Workers Comp': '$918.00', 'OMCA': '$969.00', 'Signature Med Adv': '$107.72', 'VA CCN Med Adv': '$104.59'}",,"['UofL Health - Mary & Elizabeth Hospital', '1850 Bluegrass Avenue, Louisville, KY, 40215']"
SAINTS MARY & ELIZABETH HOSPITAL,40215,HCPCS 85018,"Blood Count, Hemoglobin",$9.84,"{'CommuniCare Med Adv': '$2.37', 'Encore': '$11.40', 'Gateway Med Adv': '$2.37', 'MultiPlan Commercial': '$12.54', 'MultiPlan Workers Comp': '$17.10', 'OMCA': '$18.05', 'Signature Med Adv': '$2.37', 'VA CCN Med Adv': '$2.37'}",,"['UofL Health - Mary & Elizabeth Hospital', '1850 Bluegrass Avenue, Louisville, KY, 40215']"
SAINTS MARY & ELIZABETH HOSPITAL,40215,HCPCS 70487,CT Scan Of Face With Contrast,$596.88,"{'CommuniCare Med Adv': '$178.53', 'Encore': '$717.00', 'Gateway Med Adv': '$176.83', 'MultiPlan Commercial': '$788.70', 'MultiPlan Workers Comp': '$1,075.50', 'OMCA': '$1,135.25', 'Signature Med Adv': '$175.13', 'VA CCN Med Adv': '$170.03'}",,"['UofL Health - Mary & Elizabeth Hospital', '1850 Bluegrass Avenue, Louisville, KY, 40215']"
SAINTS MARY & ELIZABETH HOSPITAL,40215,HCPCS 85730,Coagulation Assessment Blood Test,$48.72,"{'CommuniCare Med Adv': '$6.01', 'Encore': '$64.20', 'Gateway Med Adv': '$6.01', 'MultiPlan Commercial': '$70.62', 'MultiPlan Workers Comp': '$96.30', 'OMCA': '$101.65', 'Signature Med Adv': '$6.01', 'VA CCN Med Adv': '$6.01'}",,"['UofL Health - Mary & Elizabeth Hospital', '1850 Bluegrass Avenue, Louisville, KY, 40215']"
THE BROOK - DUPONT,40207,MSDRG 247,Implant Drug-Eluting Stent,"$156,809.90","{'AETNA MCR ADVANTAGE': '$11,607.61', 'ANTHEM MCR ADVANTAGE': '$11,607.61', 'HUMANA MCR ADVANTAGE': '$11,723.68', 'SIGNATURE ADVANTAGE': '$11,607.61', 'UNITED HEALTHCARE MCR ADVANTAGE': '$11,607.61', 'WELLCARE MCR ADVANTAGE': '$11,607.61'}","{'BY GEOGRAPHY': '34.7% higher', 'BY MARKET': '106.9% higher', 'BY CARE QUALITY': '8.9% higher'}","['Baptist Health Louisville', '4000 Kresge Way, Louisville, KY, 40207']"
THE BROOK - DUPONT,40207,MSDRG 684,Renal Failure,"$55,594.97","{'AETNA MCR ADVANTAGE': '$3,546.74', 'ANTHEM MCR ADVANTAGE': '$3,546.74', 'HUMANA MCR ADVANTAGE': '$3,582.20', 'SIGNATURE ADVANTAGE': '$3,546.74', 'UNITED HEALTHCARE MCR ADVANTAGE': '$3,546.74', 'WELLCARE MCR ADVANTAGE': '$3,546.74'}","{'BY GEOGRAPHY': '34.7% higher', 'BY MARKET': '106.9% higher', 'BY CARE QUALITY': '8.9% higher'}","['Baptist Health Louisville', '4000 Kresge Way, Louisville, KY, 40207']"
THE BROOK - DUPONT,40207,HCPCS 71260,"CT Scan Of Thorax, With Contrast Material","$2,372.99",,"{'BY GEOGRAPHY': '34.7% higher', 'BY MARKET': '106.9% higher', 'BY CARE QUALITY': '8.9% higher'}","['Baptist Health Louisville', '4000 Kresge Way, Louisville, KY, 40207']"
THE BROOK - DUPONT,40207,MSDRG 234,Coronary Bypass With Cardiac Catheterization,"$199,570.04","{'AETNA MCR ADVANTAGE': '$31,044.31', 'ANTHEM MCR ADVANTAGE': '$31,044.31', 'HUMANA MCR ADVANTAGE': '$31,354.74', 'SIGNATURE ADVANTAGE': '$31,044.31', 'UNITED HEALTHCARE MCR ADVANTAGE': '$31,044.31', 'WELLCARE MCR ADVANTAGE': '$31,044.31'}","{'BY GEOGRAPHY': '34.7% higher', 'BY MARKET': '106.9% higher', 'BY CARE QUALITY': '8.9% higher'}","['Baptist Health Louisville', '4000 Kresge Way, Louisville, KY, 40207']"
THE BROOK - DUPONT,40207,HCPCS 70543,"MRI Scan Of Orbits, Face, Or Soft Tissue Of The Neck With And Without Contrast","$2,622.57",,"{'BY GEOGRAPHY': '34.7% higher', 'BY MARKET': '106.9% higher', 'BY CARE QUALITY': '8.9% higher'}","['Baptist Health Louisville', '4000 Kresge Way, Louisville, KY, 40207']"
THE BROOK - DUPONT,40207,HCPCS 80055,Obstetric Blood Test Panel,$786.67,,"{'BY GEOGRAPHY': '34.7% higher', 'BY MARKET': '106.9% higher', 'BY CARE QUALITY': '8.9% higher'}","['Baptist Health Louisville', '4000 Kresge Way, Louisville, KY, 40207']"
THE BROOK - DUPONT,40207,HCPCS 72020,"X-Ray Cervical Spine, 1 View",$446.42,,"{'BY GEOGRAPHY': '34.7% higher', 'BY MARKET': '106.9% higher', 'BY CARE QUALITY': '8.9% higher'}","['Baptist Health Louisville', '4000 Kresge Way, Louisville, KY, 40207']"
THE BROOK - DUPONT,40207,HCPCS 72146,MRI Chest Spine Without Contrast Material,"$2,429.97",,"{'BY GEOGRAPHY': '34.7% higher', 'BY MARKET': '106.9% higher', 'BY CARE QUALITY': '8.9% higher'}","['Baptist Health Louisville', '4000 Kresge Way, Louisville, KY, 40207']"
THE BROOK - DUPONT,40207,HCPCS 73070,"X-Ray Elbow, 2 Views","$1,320.56",,"{'BY GEOGRAPHY': '34.7% higher', 'BY MARKET': '106.9% higher', 'BY CARE QUALITY': '8.9% higher'}","['Baptist Health Louisville', '4000 Kresge Way, Louisville, KY, 40207']"
THE BROOK - DUPONT,40207,HCPCS 73551,"X-Ray Femur, 1 View",$457.98,,"{'BY GEOGRAPHY': '34.7% higher', 'BY MARKET': '106.9% higher', 'BY CARE QUALITY': '8.9% higher'}","['Baptist Health Louisville', '4000 Kresge Way, Louisville, KY, 40207']"
BAPTIST HEALTH LA GRANGE,40031,HCPCS 82164,Angiotensin L - Converting Enzyme (ACE) Level,$138.87,,"{'BY GEOGRAPHY': '8.6% lower', 'BY MARKET': '93.1% higher', 'BY CARE QUALITY': '42.3% higher'}","['Baptist Health La Grange', '1025 New Moody Lane, La Grange, KY, 40031']"
BAPTIST HEALTH LA GRANGE,40031,HCPCS 70130,"X-Ray Of Breast Bone, Minimum Of 2 Views",$686.97,,"{'BY GEOGRAPHY': '8.6% lower', 'BY MARKET': '93.1% higher', 'BY CARE QUALITY': '42.3% higher'}","['Baptist Health La Grange', '1025 New Moody Lane, La Grange, KY, 40031']"
BAPTIST HEALTH LA GRANGE,40031,HCPCS 70545,MRA Scan Of Head With Contrast,"$2,494.97",,"{'BY GEOGRAPHY': '8.6% lower', 'BY MARKET': '93.1% higher', 'BY CARE QUALITY': '42.3% higher'}","['Baptist Health La Grange', '1025 New Moody Lane, La Grange, KY, 40031']"
BAPTIST HEALTH LA GRANGE,40031,HCPCS 71110,"X-Ray Ribs, Bilateral, 3 Or More Views","$1,057.71",,"{'BY GEOGRAPHY': '8.6% lower', 'BY MARKET': '93.1% higher', 'BY CARE QUALITY': '42.3% higher'}","['Baptist Health La Grange', '1025 New Moody Lane, La Grange, KY, 40031']"
BAPTIST HEALTH LA GRANGE,40031,HCPCS 73140,"X-Ray Fingers, 2 Views","$1,121.03",,"{'BY GEOGRAPHY': '8.6% lower', 'BY MARKET': '93.1% higher', 'BY CARE QUALITY': '42.3% higher'}","['Baptist Health La Grange', '1025 New Moody Lane, La Grange, KY, 40031']"
BAPTIST HEALTH LA GRANGE,40031,HCPCS 76010,X-Ray Of Child For Foreign Body,$249.50,,"{'BY GEOGRAPHY': '8.6% lower', 'BY MARKET': '93.1% higher', 'BY CARE QUALITY': '42.3% higher'}","['Baptist Health La Grange', '1025 New Moody Lane, La Grange, KY, 40031']"
BAPTIST HEALTH LA GRANGE,40031,HCPCS 76805,"Abdominal Ultrasound Of Pregnant Uterus, First Trimester",$204.75,,"{'BY GEOGRAPHY': '8.6% lower', 'BY MARKET': '93.1% higher', 'BY CARE QUALITY': '42.3% higher'}","['Baptist Health La Grange', '1025 New Moody Lane, La Grange, KY, 40031']"
BAPTIST HEALTH LA GRANGE,40031,HCPCS 83090,Homocysteine (Amino Acid) Level,$160.87,,"{'BY GEOGRAPHY': '8.6% lower', 'BY MARKET': '93.1% higher', 'BY CARE QUALITY': '42.3% higher'}","['Baptist Health La Grange', '1025 New Moody Lane, La Grange, KY, 40031']"
BAPTIST HEALTH LA GRANGE,40031,HCPCS 88312,Special Stain For Microorganism; Gram Or Glemsa Stain,$167.85,,"{'BY GEOGRAPHY': '8.6% lower', 'BY MARKET': '93.1% higher', 'BY CARE QUALITY': '42.3% higher'}","['Baptist Health La Grange', '1025 New Moody Lane, La Grange, KY, 40031']"
BAPTIST HEALTH LA GRANGE,40031,HCPCS 83915,Nucleotidase 5' (Enzyme) Level,$85.25,,"{'BY GEOGRAPHY': '8.6% lower', 'BY MARKET': '93.1% higher', 'BY CARE QUALITY': '42.3% higher'}","['Baptist Health La Grange', '1025 New Moody Lane, La Grange, KY, 40031']"
ADCARE HOSPITAL OF WORCESTER INC,1605,HCPCS 10140,Surgical Drainage Of Hematoma Or Seroma,$157.52,,"{'BY GEOGRAPHY': '4.1% lower', 'BY MARKET': '2.3% higher'}","['Kansas Spine & Specialty Hospital', '3333 North Webb Road, Wichita, KS, 67226']"
ADCARE HOSPITAL OF WORCESTER INC,1605,HCPCS 70480,CT Scan Of Eye Without Contrast,$794.34,,"{'BY GEOGRAPHY': '4.1% lower', 'BY MARKET': '2.3% higher'}","['Kansas Spine & Specialty Hospital', '3333 North Webb Road, Wichita, KS, 67226']"
ADCARE HOSPITAL OF WORCESTER INC,1605,HCPCS 71048,"X-Ray Chest, 4 Or More Views",$182.63,,"{'BY GEOGRAPHY': '4.1% lower', 'BY MARKET': '2.3% higher'}","['Kansas Spine & Specialty Hospital', '3333 North Webb Road, Wichita, KS, 67226']"
ADCARE HOSPITAL OF WORCESTER INC,1605,HCPCS 72133,CT Scan Of Lumbar Spine With And Without Contrast,"$1,056.47",,"{'BY GEOGRAPHY': '4.1% lower', 'BY MARKET': '2.3% higher'}","['Kansas Spine & Specialty Hospital', '3333 North Webb Road, Wichita, KS, 67226']"
ADCARE HOSPITAL OF WORCESTER INC,1605,HCPCS 73701,"CT Scan Of Hip, Knee, Ankle, Or Foot With Contrast",$794.34,,"{'BY GEOGRAPHY': '4.1% lower', 'BY MARKET': '2.3% higher'}","['Kansas Spine & Specialty Hospital', '3333 North Webb Road, Wichita, KS, 67226']"
ADCARE HOSPITAL OF WORCESTER INC,1605,HCPCS 82310,Calcium Level,$28.80,,"{'BY GEOGRAPHY': '4.1% lower', 'BY MARKET': '2.3% higher'}","['Kansas Spine & Specialty Hospital', '3333 North Webb Road, Wichita, KS, 67226']"
ADCARE HOSPITAL OF WORCESTER INC,1605,HCPCS 82330,Ionized Calcium,$76.33,,"{'BY GEOGRAPHY': '4.1% lower', 'BY MARKET': '2.3% higher'}","['Kansas Spine & Specialty Hospital', '3333 North Webb Road, Wichita, KS, 67226']"
ADCARE HOSPITAL OF WORCESTER INC,1605,HCPCS 64483,Injections Of Anesthetic And/Or Steroid Drug Into Lower Or Sacral Spine Nerve Root Using Imaging Guidance,$177.91,,"{'BY GEOGRAPHY': '4.1% lower', 'BY MARKET': '2.3% higher'}","['Kansas Spine & Specialty Hospital', '3333 North Webb Road, Wichita, KS, 67226']"
